admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,27900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",114800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",16000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,106650.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,73403.2
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,450347.82
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,387300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,104525.7
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,46300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,7900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,415 Natural gas pipelines,280.47
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,52720.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1200397.25
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,150000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1181 Mayoralty of Larguta,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,30500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,23200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",105300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",70669.6
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,105000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,198740.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,461553.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,5918.41
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,35600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,14400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,14400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,949700.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,300000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2091 Mayoralty of Lingura,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,37200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,47400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",144204.19
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",45816.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,169220.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,475800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,71200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,50300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,31300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,93000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1885000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,203 Running presidency elections in the Republic of Moldova,0.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,181 Street lights,70000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1182 Mayoralty of Pleseni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,6600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,30400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",176600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",61000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,611380.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,51900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,15500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,28800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,977200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2126 Mayoralty of Plopi,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,26994.49
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,13900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",57400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",52164.16
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,100000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,719704.81
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,496900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,100000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,35600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,10500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,7200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,3073515.55
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,260 Social aid canteen services,1600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,500.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2136 Mayoralty of Porumbesti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,24700.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,28200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",44400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",9100.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,473800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,76400.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,14800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,28800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,928600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,60000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,181 Street lights,60000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,1183 Mayoralty of Sadic,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,57600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,200.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,13900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",32300.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",7000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,379900.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,35600.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,8800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,800.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,552000.0
Local Local,036 District Council Cantemir,0000 UNCATEGORIZED AT THIS LEVEL,2214 Mayoralty of Samalia,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,150000.0
